Temp,SF,ChiSqr
60000,2.665485468919977e-22,16217526592776.469
40000,1.320474450499069e-21,17657935668884.16
28000,1.320474450499069e-21,17914906950458.7
23000,2.9390491185030614e-21,19713980538419.195
29000,1.320474450499069e-21,23042613209639.715
70000,2.665485468919977e-22,23678018436976.895
30000,1.320474450499069e-21,29102581216611.254
80000,2.665485468919977e-22,32507195761254.75
50000,1.320474450499069e-21,34666888624181.344
25000,2.9390491185030614e-21,37480868389478.734
35000,1.320474450499069e-21,70222517627999.53
60000,5.932710560852737e-22,80342369951683.52
40000,2.9390491185030614e-21,87477962122785.22
28000,2.9390491185030614e-21,88751207448131.48
29000,2.9390491185030614e-21,114153893880741.08
70000,5.932710560852737e-22,117301693283195.64
30000,2.9390491185030614e-21,144174988145262.0
80000,5.932710560852737e-22,161041447271364.78
50000,2.9390491185030614e-21,171740258827037.03
35000,2.9390491185030614e-21,347882934538289.5
60000,1.320474450499069e-21,398016584548329.06
70000,1.320474450499069e-21,581112637942149.4
80000,1.320474450499069e-21,797798763210502.9
60000,2.9390491185030614e-21,1971769438522267.5
70000,2.9390491185030614e-21,2878823652911812.0
80000,2.9390491185030614e-21,3952282189847468.0
